2023-03-22 11:55:25,058 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606 [609])
2023-03-22 11:55:25,071 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606
2023-03-22 11:55:25,072 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\aether-connector-okhttp-0.17.8.jar
2023-03-22 11:55:25,072 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\commons-lang3-3.8.1.jar
2023-03-22 11:55:25,072 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\guice-4.2.2-no_aop.jar
2023-03-22 11:55:25,072 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\jansi-2.4.0.jar
2023-03-22 11:55:25,072 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-artifact-3.8.7.jar
2023-03-22 11:55:25,072 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-builder-support-3.8.7.jar
2023-03-22 11:55:25,072 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-compat-3.8.7.jar
2023-03-22 11:55:25,073 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-core-3.8.7.jar
2023-03-22 11:55:25,073 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-embedder-3.8.7.jar
2023-03-22 11:55:25,073 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-model-3.8.7.jar
2023-03-22 11:55:25,073 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-model-builder-3.8.7.jar
2023-03-22 11:55:25,074 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-plugin-api-3.8.7.jar
2023-03-22 11:55:25,074 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-repository-metadata-3.8.7.jar
2023-03-22 11:55:25,074 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-api-1.6.3.jar
2023-03-22 11:55:25,074 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-connector-basic-1.6.3.jar
2023-03-22 11:55:25,074 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-impl-1.6.3.jar
2023-03-22 11:55:25,074 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-provider-3.8.7.jar
2023-03-22 11:55:25,074 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-spi-1.6.3.jar
2023-03-22 11:55:25,075 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-transport-wagon-1.6.3.jar
2023-03-22 11:55:25,075 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-util-1.6.3.jar
2023-03-22 11:55:25,075 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-settings-3.8.7.jar
2023-03-22 11:55:25,075 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-settings-builder-3.8.7.jar
2023-03-22 11:55:25,075 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-shared-utils-3.3.4.jar
2023-03-22 11:55:25,075 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\okhttp-3.14.1.jar
2023-03-22 11:55:25,076 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\okio-1.17.3.jar
2023-03-22 11:55:25,076 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-03-22 11:55:25,076 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-03-22 11:55:25,076 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-build-api-0.0.7.jar
2023-03-22 11:55:25,076 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-cipher-2.0.jar
2023-03-22 11:55:25,077 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-classworlds-2.6.0.jar
2023-03-22 11:55:25,077 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-component-annotations-2.1.0.jar
2023-03-22 11:55:25,077 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-interpolation-1.26.jar
2023-03-22 11:55:25,077 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-sec-dispatcher-2.0.jar
2023-03-22 11:55:25,077 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-utils-3.3.1.jar
2023-03-22 11:55:25,077 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\wagon-file-3.5.3.jar
2023-03-22 11:55:25,077 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\wagon-provider-api-3.5.3.jar
2023-03-22 11:55:25,079 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_31.1.0.jre [11])
2023-03-22 11:55:25,079 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\com.google.guava_31.1.0.jre.jar
2023-03-22 11:55:25,079 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [923])
2023-03-22 11:55:25,080 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\slf4j.api_1.7.36.jar
2023-03-22 11:55:25,080 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [35])
2023-03-22 11:55:25,081 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-03-22 11:55:25,081 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221203-1659 [33])
2023-03-22 11:55:25,083 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\javax.annotation_1.3.5.v20221203-1659.jar
2023-03-22 11:55:25,083 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.4.0.v20221112-0806 [67])
2023-03-22 11:55:25,083 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.apache.commons.cli_1.4.0.v20221112-0806.jar
2023-03-22 11:55:25,084 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [13])
2023-03-22 11:55:25,084 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\com.google.guava.failureaccess_1.0.1.jar
2023-03-22 11:55:25,092 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\User\AppData\Local\Temp\m2e-archetypeGenerator10619756429016308142":
2023-03-22 11:55:25,096 [Worker-35: Launching mavenrun-ebe19ec4-f993-420a-9109-dec3ff2fedd5] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-webapp -DarchetypeVersion=1.4 -DgroupId=com.pract -DartifactId=demo -Dversion=0.0.1-SNAPSHOT -Dpackage=com.pract.demo -DoutputDirectory=C:\workspace -Dstyle.color=always -U archetype:generate
2023-03-22 12:46:18,785 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-22 12:50:51,291 [Worker-25: http://downloads.sourceforge.net/project/sapnweclipse/updates/features/com.sap.netweaver.porta.ide.eclipse.feature_0.5.0.200909151631.jar] INFO  o.a.h.c.h.i.c.HttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://jaist.dl.sourceforge.net:80
2023-03-22 12:51:05,187 [Worker-8: http://downloads.sourceforge.net/project/sapnweclipse/updates/features/com.sap.netweaver.porta.ide.eclipse.compatibility.feature_0.1.0.201005191610.jar] INFO  o.a.h.c.h.i.c.HttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://jaist.dl.sourceforge.net:80
2023-03-22 12:57:51,402 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/lodsve/lodsve-maven-archetype-webapp/1.0.2-RELEASE/lodsve-maven-archetype-webapp-1.0.2-RELEASE.pom
2023-03-22 12:57:51,638 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/lodsve/lodsve-maven-archetype-webapp/1.0.2-RELEASE/lodsve-maven-archetype-webapp-1.0.2-RELEASE.pom
2023-03-22 12:57:51,870 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/lodsve/lodsve-maven-archetype/1.0.2-RELEASE/lodsve-maven-archetype-1.0.2-RELEASE.pom
2023-03-22 12:57:52,141 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/lodsve/lodsve-maven-archetype/1.0.2-RELEASE/lodsve-maven-archetype-1.0.2-RELEASE.pom
2023-03-22 12:57:52,391 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/lodsve/lodsve-parent/1.0.0-RELEASE/lodsve-parent-1.0.0-RELEASE.pom
2023-03-22 12:57:52,770 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/lodsve/lodsve-parent/1.0.0-RELEASE/lodsve-parent-1.0.0-RELEASE.pom
2023-03-22 12:57:52,837 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-framework-bom/5.0.9.RELEASE/spring-framework-bom-5.0.9.RELEASE.pom
2023-03-22 12:57:52,899 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-framework-bom/5.0.9.RELEASE/spring-framework-bom-5.0.9.RELEASE.pom
2023-03-22 12:57:53,164 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/lodsve/lodsve-maven-archetype-webapp/1.0.2-RELEASE/lodsve-maven-archetype-webapp-1.0.2-RELEASE.jar
2023-03-22 12:57:53,478 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/lodsve/lodsve-maven-archetype-webapp/1.0.2-RELEASE/lodsve-maven-archetype-webapp-1.0.2-RELEASE.jar
2023-03-22 13:00:55,953 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/haoxuer/maven/archetype/maven-archetype-webapp/1.01/maven-archetype-webapp-1.01.pom
2023-03-22 13:00:55,978 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/haoxuer/maven/archetype/maven-archetype-webapp/1.01/maven-archetype-webapp-1.01.pom
2023-03-22 13:00:56,012 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/haoxuer/maven/archetype/maven-archetype-bundles/1.01/maven-archetype-bundles-1.01.pom
2023-03-22 13:01:13,160 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606 [609])
2023-03-22 13:01:13,162 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606
2023-03-22 13:01:13,162 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\aether-connector-okhttp-0.17.8.jar
2023-03-22 13:01:13,163 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\commons-lang3-3.8.1.jar
2023-03-22 13:01:13,163 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\guice-4.2.2-no_aop.jar
2023-03-22 13:01:13,163 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\jansi-2.4.0.jar
2023-03-22 13:01:13,163 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-artifact-3.8.7.jar
2023-03-22 13:01:13,163 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-builder-support-3.8.7.jar
2023-03-22 13:01:13,163 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-compat-3.8.7.jar
2023-03-22 13:01:13,163 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-core-3.8.7.jar
2023-03-22 13:01:13,163 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-embedder-3.8.7.jar
2023-03-22 13:01:13,163 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-model-3.8.7.jar
2023-03-22 13:01:13,164 [Worker-36: Launching mavenrun-5f631983-4bac-4a7b-8c70-86a2a9a5d215] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-model-builder-3.8.7.jar
